id,accept_id,business_id,InsuredName,LossName,loss_name,claim_pattern,severity_band,loss_year,uw_year,report_period,close_period,dev_period,period,paid,outstanding,incurred,paid_movement,outstanding_movement,incurred_movement,claim_status
Q2004-067,ACC-2004-067,AGY_C,Bluebird Foods 067,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q3,,18,2005Q2,4.0,2.0,6.0,1.0,0.0,1.0,open
Q2004-067,ACC-2004-067,AGY_C,Bluebird Foods 067,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q3,,21,2005Q3,5.0,2.0,7.0,1.0,0.0,1.0,open
Q2004-067,ACC-2004-067,AGY_C,Bluebird Foods 067,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q3,,24,2005Q4,6.0,2.0,8.0,1.0,0.0,1.0,open
Q2004-067,ACC-2004-067,AGY_C,Bluebird Foods 067,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q3,,27,2006Q1,7.0,1.0,8.0,1.0,-1.0,0.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,9,2004Q3,0.0,6.0,6.0,0.0,6.0,6.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,12,2004Q4,6.0,3.0,9.0,6.0,-3.0,3.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,15,2005Q1,9.0,2.0,11.0,3.0,-1.0,2.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,18,2005Q2,11.0,3.0,14.0,2.0,1.0,3.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,21,2005Q3,13.0,3.0,16.0,2.0,0.0,2.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,24,2005Q4,15.0,5.0,20.0,2.0,2.0,4.0,open
Q2004-068,ACC-2004-068,AGY_B,Evergreen Medical 068,Fire loss after reserve review,Fire loss after reserve review,fast,large,2004,2004,2004Q3,,27,2006Q1,16.0,6.0,22.0,1.0,1.0,2.0,open
Q2004-069,ACC-2004-069,PC_D,Redwood Transport 069,Bodily injury at warehouse,Bodily injury at warehouse,slow,large,2004,2004,2005Q1,,15,2005Q1,0.0,5.0,5.0,0.0,5.0,5.0,open
Q2004-069,ACC-2004-069,PC_D,Redwood Transport 069,Bodily injury at warehouse,Bodily injury at warehouse,slow,large,2004,2004,2005Q1,,18,2005Q2,2.0,13.0,15.0,2.0,8.0,10.0,open
Q2004-069,ACC-2004-069,PC_D,Redwood Transport 069,Bodily injury at warehouse,Bodily injury at warehouse,slow,large,2004,2004,2005Q1,,21,2005Q3,6.0,11.0,17.0,4.0,-2.0,2.0,open
Q2004-069,ACC-2004-069,PC_D,Redwood Transport 069,Bodily injury at warehouse,Bodily injury at warehouse,slow,large,2004,2004,2005Q1,,24,2005Q4,11.0,10.0,21.0,5.0,-1.0,4.0,open
Q2004-069,ACC-2004-069,PC_D,Redwood Transport 069,Bodily injury at warehouse,Bodily injury at warehouse,slow,large,2004,2004,2005Q1,,27,2006Q1,16.0,7.0,23.0,5.0,-3.0,2.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,12,2004Q4,0.0,9.0,9.0,0.0,9.0,9.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,15,2005Q1,4.0,7.0,11.0,4.0,-2.0,2.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,18,2005Q2,9.0,7.0,16.0,5.0,0.0,5.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,21,2005Q3,14.0,6.0,20.0,5.0,-1.0,4.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,24,2005Q4,19.0,8.0,27.0,5.0,2.0,7.0,open
Q2004-070,ACC-2004-070,AGY_A,Maple Energy 070,Property damage from supplier site,Property damage from supplier site,steady,large,2004,2004,2004Q4,,27,2006Q1,23.0,9.0,32.0,4.0,1.0,5.0,open
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,9,2004Q3,0.0,2.0,2.0,0.0,2.0,2.0,open
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,12,2004Q4,1.0,3.0,4.0,1.0,1.0,2.0,open
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,15,2005Q1,2.0,2.0,4.0,1.0,-1.0,0.0,open
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,18,2005Q2,3.0,1.0,4.0,1.0,-1.0,0.0,open
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,21,2005Q3,4.0,0.0,4.0,1.0,-1.0,0.0,closed
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,24,2005Q4,4.0,0.0,4.0,0.0,0.0,0.0,closed
Q2004-071,ACC-2004-071,AGY_A,Lakeside Wholesale 071,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q3,27,2006Q1,4.0,0.0,4.0,0.0,0.0,0.0,closed
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,9,2004Q3,0.0,1.0,1.0,0.0,1.0,1.0,open
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,12,2004Q4,5.0,3.0,8.0,5.0,2.0,7.0,open
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,15,2005Q1,8.0,1.0,9.0,3.0,-2.0,1.0,open
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,18,2005Q2,11.0,0.0,11.0,3.0,-1.0,2.0,closed
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,21,2005Q3,12.0,0.0,12.0,1.0,0.0,1.0,closed
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,24,2005Q4,14.0,0.0,14.0,2.0,0.0,2.0,closed
Q2004-072,ACC-2004-072,AGY_A,Silverline Packaging 072,Equipment failure during transit,Equipment failure during transit,steady,medium,2004,2004,2004Q3,2005Q2,27,2006Q1,15.0,0.0,15.0,1.0,0.0,1.0,closed
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,12,2004Q4,0.0,6.0,6.0,0.0,6.0,6.0,open
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,15,2005Q1,2.0,7.0,9.0,2.0,1.0,3.0,open
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,18,2005Q2,4.0,6.0,10.0,2.0,-1.0,1.0,open
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,21,2005Q3,6.0,5.0,11.0,2.0,-1.0,1.0,open
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,24,2005Q4,8.0,5.0,13.0,2.0,0.0,2.0,open
Q2004-073,ACC-2004-073,AGY_B,Northfield Manufacturing 073,Storm event at customer location,Storm event at customer location,steady,medium,2004,2004,2004Q4,,27,2006Q1,10.0,4.0,14.0,2.0,-1.0,1.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,9,2004Q3,0.0,1.0,1.0,0.0,1.0,1.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,12,2004Q4,2.0,2.0,4.0,2.0,1.0,3.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,15,2005Q1,3.0,2.0,5.0,1.0,0.0,1.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,18,2005Q2,4.0,2.0,6.0,1.0,0.0,1.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,21,2005Q3,5.0,1.0,6.0,1.0,-1.0,0.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,24,2005Q4,6.0,1.0,7.0,1.0,0.0,1.0,open
Q2004-074,ACC-2004-074,AGY_A,Cedar Logistics 074,Liability dispute with contractor involvement,Liability dispute with contractor involvement,steady,small,2004,2004,2004Q3,2006Q1,27,2006Q1,7.0,0.0,7.0,1.0,-1.0,0.0,closed
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,12,2004Q4,0.0,2.0,2.0,0.0,2.0,2.0,open
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,15,2005Q1,2.0,5.0,7.0,2.0,3.0,5.0,open
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,18,2005Q2,4.0,5.0,9.0,2.0,0.0,2.0,open
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,21,2005Q3,7.0,3.0,10.0,3.0,-2.0,1.0,open
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,24,2005Q4,10.0,1.0,11.0,3.0,-2.0,1.0,open
Q2004-075,ACC-2004-075,AGY_A,Riverside Retail 075,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,slow,medium,2004,2004,2004Q4,2006Q1,27,2006Q1,12.0,0.0,12.0,2.0,-1.0,1.0,closed
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,9,2004Q3,0.0,1.0,1.0,0.0,1.0,1.0,open
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,12,2004Q4,2.0,2.0,4.0,2.0,1.0,3.0,open
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,15,2005Q1,3.0,2.0,5.0,1.0,0.0,1.0,open
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,18,2005Q2,4.0,1.0,5.0,1.0,-1.0,0.0,open
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,21,2005Q3,5.0,0.0,5.0,1.0,-1.0,0.0,closed
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,24,2005Q4,6.0,0.0,6.0,1.0,0.0,1.0,closed
Q2004-076,ACC-2004-076,AGY_B,Harbor Hospitality 076,Theft loss with litigation,Theft loss with litigation,steady,small,2004,2004,2004Q3,2005Q3,27,2006Q1,6.0,0.0,6.0,0.0,0.0,0.0,closed
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,12,2004Q4,0.0,3.0,3.0,0.0,3.0,3.0,open
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,15,2005Q1,1.0,4.0,5.0,1.0,1.0,2.0,open
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,18,2005Q2,2.0,4.0,6.0,1.0,0.0,1.0,open
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,21,2005Q3,3.0,4.0,7.0,1.0,0.0,1.0,open
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,24,2005Q4,5.0,3.0,8.0,2.0,-1.0,1.0,open
Q2004-077,ACC-2004-077,PC_D,Summit Services 077,Water damage with repair escalation,Water damage with repair escalation,steady,small,2004,2004,2004Q4,,27,2006Q1,6.0,3.0,9.0,1.0,0.0,1.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,12,2004Q4,0.0,4.0,4.0,0.0,4.0,4.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,15,2005Q1,1.0,5.0,6.0,1.0,1.0,2.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,18,2005Q2,3.0,4.0,7.0,2.0,-1.0,1.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,21,2005Q3,5.0,3.0,8.0,2.0,-1.0,1.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,24,2005Q4,7.0,2.0,9.0,2.0,-1.0,1.0,open
Q2004-078,ACC-2004-078,AGY_B,Granite Construction 078,Fire loss after reserve review,Fire loss after reserve review,steady,small,2004,2004,2004Q4,,27,2006Q1,9.0,1.0,10.0,2.0,-1.0,1.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,12,2004Q4,0.0,4.0,4.0,0.0,4.0,4.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,15,2005Q1,1.0,5.0,6.0,1.0,1.0,2.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,18,2005Q2,3.0,4.0,7.0,2.0,-1.0,1.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,21,2005Q3,5.0,3.0,8.0,2.0,-1.0,1.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,24,2005Q4,7.0,2.0,9.0,2.0,-1.0,1.0,open
Q2004-079,ACC-2004-079,AGY_C,Bluebird Foods 079,Bodily injury at warehouse,Bodily injury at warehouse,steady,small,2004,2004,2004Q4,,27,2006Q1,9.0,1.0,10.0,2.0,-1.0,1.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,12,2004Q4,0.0,5.0,5.0,0.0,5.0,5.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,15,2005Q1,1.0,6.0,7.0,1.0,1.0,2.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,18,2005Q2,3.0,5.0,8.0,2.0,-1.0,1.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,21,2005Q3,5.0,4.0,9.0,2.0,-1.0,1.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,24,2005Q4,7.0,3.0,10.0,2.0,-1.0,1.0,open
Q2004-080,ACC-2004-080,AGY_B,Evergreen Medical 080,Property damage from supplier site,Property damage from supplier site,steady,medium,2004,2004,2004Q4,,27,2006Q1,9.0,2.0,11.0,2.0,-1.0,1.0,open
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,9,2004Q3,0.0,1.0,1.0,0.0,1.0,1.0,open
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,12,2004Q4,3.0,1.0,4.0,3.0,0.0,3.0,open
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,15,2005Q1,5.0,0.0,5.0,2.0,-1.0,1.0,closed
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,18,2005Q2,6.0,0.0,6.0,1.0,0.0,1.0,closed
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,21,2005Q3,7.0,0.0,7.0,1.0,0.0,1.0,closed
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,24,2005Q4,8.0,0.0,8.0,1.0,0.0,1.0,closed
Q2004-081,ACC-2004-081,AGY_B,Redwood Transport 081,Slip and fall in branch office,Slip and fall in branch office,steady,small,2004,2004,2004Q3,2005Q1,27,2006Q1,9.0,0.0,9.0,1.0,0.0,1.0,closed
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,12,2004Q4,0.0,2.0,2.0,0.0,2.0,2.0,open
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,15,2005Q1,1.0,4.0,5.0,1.0,2.0,3.0,open
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,18,2005Q2,3.0,3.0,6.0,2.0,-1.0,1.0,open
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,21,2005Q3,5.0,1.0,6.0,2.0,-2.0,0.0,open
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,24,2005Q4,7.0,0.0,7.0,2.0,-1.0,1.0,closed
Q2004-082,ACC-2004-082,AGY_C,Maple Energy 082,Equipment failure during transit,Equipment failure during transit,slow,small,2004,2004,2004Q4,2005Q4,27,2006Q1,8.0,0.0,8.0,1.0,0.0,1.0,closed
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,6,2004Q2,0.0,2.0,2.0,0.0,2.0,2.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,9,2004Q3,1.0,3.0,4.0,1.0,1.0,2.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,12,2004Q4,3.0,2.0,5.0,2.0,-1.0,1.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,15,2005Q1,4.0,1.0,5.0,1.0,-1.0,0.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,18,2005Q2,4.0,2.0,6.0,0.0,1.0,1.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,21,2005Q3,4.0,2.0,6.0,0.0,0.0,0.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,24,2005Q4,4.0,3.0,7.0,0.0,1.0,1.0,open
Q2004-083,ACC-2004-083,AGY_C,Lakeside Wholesale 083,Storm event at customer location,Storm event at customer location,fast,small,2004,2004,2004Q2,,27,2006Q1,4.0,3.0,7.0,0.0,0.0,0.0,open
Q2004-084,ACC-2004-084,AGY_B,Silverline Packaging 084,Liability dispute with contractor involvement,Liability dispute with contractor involvement,large,medium,2004,2004,2005Q1,,15,2005Q1,0.0,10.0,10.0,0.0,10.0,10.0,open
Q2004-084,ACC-2004-084,AGY_B,Silverline Packaging 084,Liability dispute with contractor involvement,Liability dispute with contractor involvement,large,medium,2004,2004,2005Q1,,18,2005Q2,2.0,11.0,13.0,2.0,1.0,3.0,open
Q2004-084,ACC-2004-084,AGY_B,Silverline Packaging 084,Liability dispute with contractor involvement,Liability dispute with contractor involvement,large,medium,2004,2004,2005Q1,,21,2005Q3,6.0,9.0,15.0,4.0,-2.0,2.0,open
Q2004-084,ACC-2004-084,AGY_B,Silverline Packaging 084,Liability dispute with contractor involvement,Liability dispute with contractor involvement,large,medium,2004,2004,2005Q1,,24,2005Q4,12.0,6.0,18.0,6.0,-3.0,3.0,open
Q2004-084,ACC-2004-084,AGY_B,Silverline Packaging 084,Liability dispute with contractor involvement,Liability dispute with contractor involvement,large,medium,2004,2004,2005Q1,,27,2006Q1,18.0,2.0,20.0,6.0,-4.0,2.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,9,2004Q3,0.0,1.0,1.0,0.0,1.0,1.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,12,2004Q4,1.0,3.0,4.0,1.0,2.0,3.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,15,2005Q1,2.0,3.0,5.0,1.0,0.0,1.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,18,2005Q2,3.0,2.0,5.0,1.0,-1.0,0.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,21,2005Q3,4.0,1.0,5.0,1.0,-1.0,0.0,open
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,24,2005Q4,5.0,0.0,5.0,1.0,-1.0,0.0,closed
Q2004-085,ACC-2004-085,AGY_B,Northfield Manufacturing 085,Vehicle incident with reopened exposure,Vehicle incident with reopened exposure,steady,small,2004,2004,2004Q3,2005Q4,27,2006Q1,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,12,2004Q4,0.0,5.0,5.0,0.0,5.0,5.0,open
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,15,2005Q1,1.0,6.0,7.0,1.0,1.0,2.0,open
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,18,2005Q2,3.0,5.0,8.0,2.0,-1.0,1.0,open
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,21,2005Q3,5.0,4.0,9.0,2.0,-1.0,1.0,open
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,24,2005Q4,7.0,3.0,10.0,2.0,-1.0,1.0,open
Q2004-086,ACC-2004-086,PC_D,Cedar Logistics 086,Theft loss with litigation,Theft loss with litigation,steady,medium,2004,2004,2004Q4,,27,2006Q1,9.0,2.0,11.0,2.0,-1.0,1.0,open
